datetime,y_test,y_pred
2020-07-15 18:00:00+00:00,121.28001,121.76261
2020-07-15 19:00:00+00:00,123.46,113.65089
2020-07-15 20:00:00+00:00,122.52,103.669876
2020-07-15 21:00:00+00:00,54.17,89.436
2020-07-15 22:00:00+00:00,53.230003,72.789764
2020-07-15 23:00:00+00:00,51.859997,66.23937
2020-07-16 00:00:00+00:00,49.699997,59.253757
2020-07-16 01:00:00+00:00,48.949997,55.304432
2020-07-16 02:00:00+00:00,48.76,53.443665
2020-07-16 03:00:00+00:00,50.02,52.64629
2020-07-16 04:00:00+00:00,46.539997,52.48906
2020-07-16 05:00:00+00:00,52.55,58.962658
2020-07-16 06:00:00+00:00,52.539997,61.139847
2020-07-16 07:00:00+00:00,53.05,66.66116
2020-07-16 08:00:00+00:00,52.28,73.57857
2020-07-16 09:00:00+00:00,50.739998,83.50682
2020-07-16 10:00:00+00:00,52.84,98.56364
2020-07-16 11:00:00+00:00,118.57,111.80921
2020-07-16 12:00:00+00:00,116.600006,121.3676
2020-07-16 13:00:00+00:00,114.73,128.87975
2020-07-16 14:00:00+00:00,115.53,135.14235
2020-07-16 15:00:00+00:00,118.83,137.02031
2020-07-16 16:00:00+00:00,119.61001,136.21138
2020-07-16 17:00:00+00:00,120.35,132.19473
2020-07-16 18:00:00+00:00,121.939995,120.3352
2020-07-16 19:00:00+00:00,122.36,112.22859
2020-07-16 20:00:00+00:00,120.520004,105.45978
2020-07-16 21:00:00+00:00,53.550003,88.163284
2020-07-16 22:00:00+00:00,44.76,73.480545
2020-07-16 23:00:00+00:00,43.34,66.83854
2020-07-17 00:00:00+00:00,42.24,61.893623
2020-07-17 01:00:00+00:00,41.809998,57.448284
2020-07-17 02:00:00+00:00,41.719997,55.67199
2020-07-17 03:00:00+00:00,43.8,54.887924
2020-07-17 04:00:00+00:00,45.909996,55.54798
2020-07-17 05:00:00+00:00,47.35,59.816467
2020-07-17 06:00:00+00:00,50.269997,63.913998
2020-07-17 07:00:00+00:00,51.73,69.88674
2020-07-17 08:00:00+00:00,51.999996,76.94842
2020-07-17 09:00:00+00:00,51.11,85.88823
2020-07-17 10:00:00+00:00,51.589996,100.95886
2020-07-17 11:00:00+00:00,115.82,112.076485
2020-07-17 12:00:00+00:00,114.090004,120.962685
2020-07-17 13:00:00+00:00,113.68001,128.89926
2020-07-17 14:00:00+00:00,114.61,134.50742
2020-07-17 15:00:00+00:00,112.56,135.85207
2020-07-17 16:00:00+00:00,112.53,135.58028
2020-07-17 17:00:00+00:00,114.39,130.58012
2020-07-17 18:00:00+00:00,117.909996,118.51549
2020-07-17 19:00:00+00:00,119.9,110.95565
2020-07-17 20:00:00+00:00,118.0,101.372894
2020-07-17 21:00:00+00:00,46.98,88.085526
2020-07-17 22:00:00+00:00,51.7,68.87573
2020-07-17 23:00:00+00:00,49.1,63.27211
2020-07-18 00:00:00+00:00,44.12,57.188133
2020-07-18 01:00:00+00:00,43.51,52.134544
2020-07-18 02:00:00+00:00,43.12,50.6114
2020-07-18 03:00:00+00:00,42.26,48.596104
2020-07-18 04:00:00+00:00,42.16,48.32854
2020-07-18 05:00:00+00:00,42.449997,51.729595
2020-07-18 06:00:00+00:00,43.239998,53.75032
2020-07-18 07:00:00+00:00,43.229996,57.54462
2020-07-18 08:00:00+00:00,41.37,65.855606
2020-07-18 09:00:00+00:00,40.92,73.15614
2020-07-18 10:00:00+00:00,40.729996,85.13376
2020-07-18 11:00:00+00:00,104.86,95.2992
2020-07-18 12:00:00+00:00,103.9,104.606415
2020-07-18 13:00:00+00:00,102.96001,110.42776
2020-07-18 14:00:00+00:00,104.33,115.41054
2020-07-18 15:00:00+00:00,105.869995,116.56469
2020-07-18 16:00:00+00:00,105.840004,119.56047
2020-07-18 17:00:00+00:00,109.8,118.95087
2020-07-18 18:00:00+00:00,117.94,106.78872
2020-07-18 19:00:00+00:00,117.96,99.768265
2020-07-18 20:00:00+00:00,117.61,93.103485
2020-07-18 21:00:00+00:00,45.75,81.11033
2020-07-18 22:00:00+00:00,45.539997,65.64261
2020-07-18 23:00:00+00:00,41.519997,60.63341
2020-07-19 00:00:00+00:00,40.789997,56.48073
2020-07-19 01:00:00+00:00,40.03,53.16897
2020-07-19 02:00:00+00:00,39.71,51.90092
2020-07-19 03:00:00+00:00,39.07,50.760387
2020-07-19 04:00:00+00:00,38.329998,49.570133
2020-07-19 05:00:00+00:00,38.399998,52.539753
2020-07-19 06:00:00+00:00,39.969997,54.438072
2020-07-19 07:00:00+00:00,39.899998,58.813496
2020-07-19 08:00:00+00:00,36.34,64.33916
2020-07-19 09:00:00+00:00,34.62,70.90554
2020-07-19 10:00:00+00:00,35.57,80.63137
2020-07-19 11:00:00+00:00,98.46001,91.690636
2020-07-19 12:00:00+00:00,104.55,101.91019
2020-07-19 13:00:00+00:00,100.33,108.79157
2020-07-19 14:00:00+00:00,98.61,111.947075
2020-07-19 15:00:00+00:00,105.02,113.35165
2020-07-19 16:00:00+00:00,106.18,115.949104
2020-07-19 17:00:00+00:00,115.3,116.475
2020-07-19 18:00:00+00:00,118.49,104.523315
2020-07-19 19:00:00+00:00,118.310005,97.993996
2020-07-19 20:00:00+00:00,118.07,92.14299
2020-07-19 21:00:00+00:00,46.899998,79.83564
2020-07-19 22:00:00+00:00,47.399998,66.35878
2020-07-19 23:00:00+00:00,40.44,60.32724
2020-07-20 00:00:00+00:00,40.11,54.421425
2020-07-20 01:00:00+00:00,40.199997,51.2521
2020-07-20 02:00:00+00:00,40.39,49.918518
2020-07-20 03:00:00+00:00,42.649998,48.951717
2020-07-20 04:00:00+00:00,47.8,51.70728
2020-07-20 05:00:00+00:00,51.11,57.354393
2020-07-20 06:00:00+00:00,50.85,60.945972
2020-07-20 07:00:00+00:00,51.449997,65.20102
2020-07-20 08:00:00+00:00,50.36,71.262764
2020-07-20 09:00:00+00:00,49.39,79.332085
2020-07-20 10:00:00+00:00,49.719997,95.85687
2020-07-20 11:00:00+00:00,115.23999,109.840294
2020-07-20 12:00:00+00:00,114.630005,117.82285
2020-07-20 13:00:00+00:00,111.0,124.70978
2020-07-20 14:00:00+00:00,110.17,128.93903
2020-07-20 15:00:00+00:00,110.670006,130.13617
2020-07-20 16:00:00+00:00,110.79,132.124
2020-07-20 17:00:00+00:00,115.03,128.78964
2020-07-20 18:00:00+00:00,118.47001,118.20035
2020-07-20 19:00:00+00:00,122.21,110.50389
2020-07-20 20:00:00+00:00,121.56,101.85766
