ds,y_test,y_pred
2020-08-17 16:00:00,110.79,113.7912830876752
2020-08-17 17:00:00,115.03,116.16552030426392
2020-08-17 18:00:00,118.47,117.50358169741874
2020-08-17 19:00:00,122.21,118.72117433461258
2020-08-17 20:00:00,121.56,119.36991614014092
2020-08-17 21:00:00,50.46,52.55364864805719
2020-08-17 22:00:00,49.48,53.02632958804477
2020-08-17 23:00:00,45.06,47.45527504007555
2020-08-18 00:00:00,42.48,45.444551433746874
2020-08-18 01:00:00,41.61,46.05375656509821
2020-08-18 02:00:00,41.66,45.98455057474067
2020-08-18 03:00:00,44.6,46.544835626591315
2020-08-18 04:00:00,49.15,47.81455722578591
2020-08-18 05:00:00,53.01,49.449431214144106
2020-08-18 06:00:00,53.89,50.01559856027597
2020-08-18 07:00:00,53.39,50.08206201040338
2020-08-18 08:00:00,52.38,48.86732985804587
2020-08-18 09:00:00,51.24,50.504949423232866
2020-08-18 10:00:00,50.96,51.42951274961683
2020-08-18 11:00:00,115.35,116.11373743153719
2020-08-18 12:00:00,111.83,115.78062195865911
2020-08-18 13:00:00,111.6,114.0032148439696
2020-08-18 14:00:00,113.29,113.55154113646769
2020-08-18 15:00:00,115.64,113.09254309043565
2020-08-18 16:00:00,115.78,113.90590245636001
2020-08-18 17:00:00,117.57,116.27630001906869
2020-08-18 18:00:00,119.89,117.61252851785521
2020-08-18 19:00:00,121.94,118.82887148020691
2020-08-18 20:00:00,120.79,119.47811253733012
2020-08-18 21:00:00,51.62,52.72549656827671
2020-08-18 22:00:00,49.68,53.19685476106046
2020-08-18 23:00:00,47.1,47.570951408300985
2020-08-19 00:00:00,43.47,45.562499667267986
2020-08-19 01:00:00,41.74,46.172767009009085
