ds,y_test,y_pred
2020-07-28 14:00:00,107.78,115.13561313780642
2020-07-28 15:00:00,109.38,116.92700891503627
2020-07-28 16:00:00,112.72,119.91387464612296
2020-07-28 17:00:00,114.31,121.68093818072988
2020-07-28 18:00:00,112.91,123.22983006805703
2020-07-28 19:00:00,112.92,122.92055119906985
2020-07-28 20:00:00,116.12,122.75491520601098
2020-07-28 21:00:00,47.74,54.967917356400434
2020-07-28 22:00:00,44.35,54.244581469566995
2020-07-28 23:00:00,38.87,49.34599216377722
2020-07-29 00:00:00,38.78,47.65030071258643
2020-07-29 01:00:00,38.87,47.60025840195031
2020-07-29 02:00:00,38.49,47.784090201262494
2020-07-29 03:00:00,38.82,48.342284044981184
2020-07-29 04:00:00,41.64,49.8105267906139
2020-07-29 05:00:00,49.19,52.33300074597547
2020-07-29 06:00:00,49.75,52.56563800443343
2020-07-29 07:00:00,50.13,53.09683539480505
2020-07-29 08:00:00,50.41,51.96527140069273
2020-07-29 09:00:00,51.37,53.57992282938116
2020-07-29 10:00:00,51.59,54.85045300749242
2020-07-29 11:00:00,117.76,118.69522082098977
2020-07-29 12:00:00,117.14,117.48431941334869
2020-07-29 13:00:00,116.54,115.95146319902526
2020-07-29 14:00:00,116.35,115.32600762601633
2020-07-29 15:00:00,116.97,117.11472025331045
2020-07-29 16:00:00,118.05,120.09651076891271
2020-07-29 17:00:00,119.97,121.85872115507303
2020-07-29 18:00:00,120.15,123.40557284776136
2020-07-29 19:00:00,119.77,123.09605499018038
2020-07-29 20:00:00,121.67,122.93187551460977
2020-07-29 21:00:00,52.71,55.22096716226457
2020-07-29 22:00:00,51.8,54.49704080611184
2020-07-29 23:00:00,50.5,49.53264060686145
2020-07-30 00:00:00,45.45,47.8402526851808
2020-07-30 01:00:00,45.86,47.79198309128937
2020-07-30 02:00:00,45.79,47.97630350603504
2020-07-30 03:00:00,46.52,48.53185440541172
2020-07-30 04:00:00,47.22,49.99507342837416
2020-07-30 05:00:00,52.41,52.512676876562544
2020-07-30 06:00:00,51.74,52.743315932065634
2020-07-30 07:00:00,52.17,53.27424924576952
2020-07-30 08:00:00,51.12,52.14416927947694
2020-07-30 09:00:00,51.68,53.832731354554404
2020-07-30 10:00:00,52.59,55.10261157309519
2020-07-30 11:00:00,118.36,118.87956828310091
2020-07-30 12:00:00,118.24,117.6719520832887
2020-07-30 13:00:00,118.02,116.14091133564324
2020-07-30 14:00:00,117.9,115.51596824591162
2020-07-30 15:00:00,117.95,117.30200376392507
2020-07-30 16:00:00,119.24,120.27873051750412
2020-07-30 17:00:00,120.35,122.03609878205195
2020-07-30 18:00:00,122.15,123.58091486047313
2020-07-30 19:00:00,122.72,123.27115858442026
2020-07-30 20:00:00,122.58,123.10843229203223
2020-07-30 21:00:00,53.43,55.47344329666606
2020-07-30 22:00:00,51.36,54.74892787700311
2020-07-30 23:00:00,46.13,49.71886828793071
2020-07-31 00:00:00,49.88,48.02977642353694
2020-07-31 01:00:00,48.84,47.983275477861426
2020-07-31 02:00:00,49.55,48.16808337310624
2020-07-31 03:00:00,49.82,48.7209973608238
2020-07-31 04:00:00,48.7,50.17920410020774
2020-07-31 05:00:00,51.5,52.69194805624209
2020-07-31 06:00:00,53.11,52.9205934827699
2020-07-31 07:00:00,53.52,53.45126329004689
2020-07-31 08:00:00,54.02,52.322664020169405
2020-07-31 09:00:00,55.18,54.084966857462064
2020-07-31 10:00:00,56.04,55.35419852246305
2020-07-31 11:00:00,123.39,119.06349552343089
2020-07-31 12:00:00,121.41,117.85915706813817
2020-07-31 13:00:00,119.76,116.3299277219048
2020-07-31 14:00:00,119.47,115.70549598106606
2020-07-31 15:00:00,120.49,117.48886041676207
2020-07-31 16:00:00,120.55,120.46053483581764
2020-07-31 17:00:00,122.01,122.2130719805904
2020-07-31 18:00:00,123.2,123.75585701473453
2020-07-31 19:00:00,124.08,123.44586288903848
2020-07-31 20:00:00,123.08,123.28458645308663
2020-07-31 21:00:00,54.42,55.72534706002119
2020-07-31 22:00:00,49.74,55.000243979468294
2020-07-31 23:00:00,43.54,49.90467616070974
2020-08-01 00:00:00,42.12,48.218872898317294
2020-08-01 01:00:00,40.87,48.17413654155311
2020-08-01 02:00:00,40.95,48.35943078493625
2020-08-01 03:00:00,40.91,48.90971388000125
2020-08-01 04:00:00,40.49,50.362919748966455
2020-08-01 05:00:00,40.35,52.870815202897546
2020-08-01 06:00:00,41.73,53.09747156405991
2020-08-01 07:00:00,43.46,53.627878433859046
2020-08-01 08:00:00,41.87,52.50075653654274
2020-08-01 09:00:00,43.74,54.33663063704559
2020-08-01 10:00:00,46.23,55.60521515135227
2020-08-01 11:00:00,112.99,119.24700349462091
2020-08-01 12:00:00,109.45,118.04593533745678
2020-08-01 13:00:00,106.07,116.5185133365833
2020-08-01 14:00:00,105.99,115.89459181282362
2020-08-01 15:00:00,108.75,117.67529117950453
2020-08-01 16:00:00,114.34,120.64192466563371
2020-08-01 17:00:00,116.09,122.38964166752874
2020-08-01 18:00:00,115.95,123.93040021702785
2020-08-01 19:00:00,115.4,123.62016880922701
2020-08-01 20:00:00,114.65,123.46033891050706
2020-08-01 21:00:00,45.2,55.97667974979798
2020-08-01 22:00:00,42.23,55.25099040779385
2020-08-01 23:00:00,39.36,50.09006517676088
2020-08-02 00:00:00,38.53,48.40754307798356
2020-08-02 01:00:00,39.09,48.36456726002934
2020-08-02 02:00:00,38.68,48.55034672175766
2020-08-02 03:00:00,39.2,49.098004929531356
2020-08-02 04:00:00,38.82,50.54622131536438
2020-08-02 05:00:00,38.5,53.049279232331195
2020-08-02 06:00:00,38.89,53.27395108139167
2020-08-02 07:00:00,40.33,53.80409558137315
2020-08-02 08:00:00,39.23,52.67844774029772
2020-08-02 09:00:00,39.28,54.58772398930149
2020-08-02 10:00:00,39.42,55.85566275258136
2020-08-02 11:00:00,103.86,119.43009314715218
